last_name,first_name,middle_name,suffix,nickname,full_name,name_comma,party,birthday,gender,type,state,district,senate_class,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Harris,Andy,,,,Andy Harris,"Harris, Andy",Republican,1957-01-25,M,rep,MD,1,,https://harris.house.gov,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,960962340,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,,H001052,2026,N00029147,,H8MD01094,1033464,412434,19157,Andrew Harris,,21139,Andy Harris (politician)
Harris,Mark,Everette,,,Mark Harris,"Harris, Mark Everette",Republican,1966-04-24,M,rep,NC,8,,https://markharris.house.gov,126 Cannon House Office Building Washington DC 20515-3308,202-225-1976,,,RepMarkHarrisNC,,RepMarkHarris,,,,H001102,,N00035491,,"H6NC09200,H4NC08066",,457002,146230,Mark Harris (North Carolina),,,Mark Harris (North Carolina politician)
Harshbarger,Diana,,,,Diana Harshbarger,"Harshbarger, Diana",Republican,1960-01-01,F,rep,TN,1,,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,,,RepHarshbarger,1345787285179162624,RepDianaHarshbarger,,,,H001086,,N00046688,,H0TN01118,,456844,190524,Diana Harshbarger,,,Diana Harshbarger
Hassan,Margaret,Wood,,Maggie,Margaret Wood Hassan,"Hassan, Margaret Wood",Democrat,1958-02-27,F,sen,NH,,3,https://www.hassan.senate.gov,324 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,SenatorHassan,946549322,SenatorHassan,,,,H001076,,N00038397,S388,S6NH00091,67481,412680,42552,Maggie Hassan,,41702,Maggie Hassan
Hawley,Joshua,,,Josh,Josh Hawley,"Hawley, Joshua",Republican,1979-12-31,M,sen,MO,,1,https://www.hawley.senate.gov,381 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,1080960924687704064,SenatorHawley,UCMzt8xq6qQ3XQ_DlNfJx0-w,,,H001089,,N00041620,S399,S8MO00160,,412840,169716,Josh Hawley,,41901,Josh Hawley
Hayes,Jahana,,,,Jahana Hayes,"Hayes, Jahana",Democrat,1973-03-08,F,rep,CT,5,,https://hayes.house.gov,2049 Rayburn House Office Building Washington DC 20515-0705,202-225-4476,,,RepJahanaHayes,1082086081238102018,RepJahanaHayes,UCXngpVME5LZjcdXxZQxSDQA,,,H001081,,N00043421,,H8CT05245,,412763,181744,Jahana Hayes,,21931,Jahana Hayes
Heinrich,Martin,,,,Martin Heinrich,"Heinrich, Martin",Democrat,1971-10-17,M,sen,NM,,1,https://www.heinrich.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,1099199839,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,,H001046,1937,N00029835,S359,"H8NM01224,S2NM00088",1030686,412281,74517,Martin Heinrich,,20930,Martin Heinrich
Hern,Kevin,R.,,,Kevin Hern,"Hern, Kevin R.",Republican,1961-12-04,M,rep,OK,1,,https://hern.house.gov,171 Cannon House Office Building Washington DC 20515-3601,202-225-2211,,,repkevinhern,1067818539179024386,repkevinhern,UC9XRRGCgGOEtEOwUAo1rYZg,,,H001082,,N00040829,,H8OK01157,,412748,180004,Kevin Hern,,21760,Kevin Hern
Hernández Rivera,Pablo José,,,,Pablo José Hernández,"Hernández Rivera, Pablo José",Democrat,1991-05-11,M,rep,PR,0,,https://hernandez.house.gov,1419 Longworth House Office Building Washington DC 20515-5401,202-225-2615,,,reppablojose,,61569891687422,,,,H001103,,N00052286,,H4PR01010,,457019,,Pablo Jose Hernandez Rivera,,,Pablo Hernández Rivera
Hickenlooper,John,Wright,,,John W. Hickenlooper,"Hickenlooper, John Wright",Democrat,1952-02-07,M,sen,CO,,2,https://www.hickenlooper.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov/contact/,,SenatorHick,1318728336923787264,SenatorHick,UCU6pcq-AZA9wnmIPBj6ePwQ,,,H000273,,N00044206,S408,S0CO00575,,456797,,John Hickenlooper,,,John Hickenlooper
Higgins,Clay,,,,Clay Higgins,"Higgins, Clay",Republican,1961-08-24,M,rep,LA,3,,https://clayhiggins.house.gov,572 Cannon House Office Building Washington DC 20515-1803,202-225-2031,,,RepClayHiggins,843636970538618880,CongressmanClayHiggins,,,,H001077,,N00039953,,H6LA03148,106094,412705,174484,Clay Higgins,,21724,Clay Higgins
Hill,J.,French,,,J. French Hill,"Hill, J. French",Republican,1956-12-05,M,rep,AR,2,,https://hill.house.gov,1533 Longworth House Office Building Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,2953974395,RepFrenchHill,,UCT8uWroJtkwSsCJlVg0IKvQ,,H001072,2223,N00035792,,H4AR02141,9265172,412609,146290,French Hill,,21503,French Hill (politician)
Himes,James,A.,,Jim,James A. Himes,"Himes, James A.",Democrat,1966-07-05,M,rep,CT,4,,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,jahimes,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,@RepJimHimes@mastodon.social,H001047,1913,N00029070,,H8CT04172,1031341,412282,106744,Jim Himes,,20907,Jim Himes
Hinson,Ashley,,,,Ashley Hinson,"Hinson, Ashley",Republican,1983-06-27,F,rep,IA,2,,https://hinson.house.gov,2458 Rayburn House Office Building Washington DC 20515-1502,202-225-2911,,,RepAshleyHinson,1340783304304410625,RepAshleyHinson,,,,H001091,,N00044521,,H0IA01174,,456816,168783,Ashley Hinson,,,Ashley Hinson
Hirono,Mazie,K.,,,Mazie K. Hirono,"Hirono, Mazie K.",Democrat,1947-11-03,F,sen,HI,,1,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,92186819,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,,H001042,1844,N00028139,S361,"H6HI02251,S2HI00106",91216,412200,1677,Mazie K. Hirono,,20713,Mazie Hirono
Hoeven,John,,,,John Hoeven,"Hoeven, John",Republican,1957-03-13,M,sen,ND,,3,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/contact/contact-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,382791093,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,,H001061,2079,N00031688,S344,S0ND00093,85233,412494,41788,John Hoeven,,41107,John Hoeven
Horsford,Steven,A.,,,Steven Horsford,"Horsford, Steven A.",Democrat,1973-04-29,M,rep,NV,4,,https://horsford.house.gov,406 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,389840566,,UCNEpy5bPXiyAavRzYnPlhDQ,,,H001066,2147,N00033638,,H2NV04011,67777,412559,44064,Steven Horsford,,21339,Steven Horsford
Houchin,Erin,Suzanne,,,Erin Houchin,"Houchin, Erin Suzanne",Republican,1976-09-24,F,rep,IN,9,,https://houchin.house.gov,342 Cannon House Office Building Washington DC 20515-1409,202-225-5315,,,RepHouchin,1603694348725526528,RepHouchin,,,,H001093,,N00037427,,H6IN09143,,456903,149614,Erin Houchin,,,Erin Houchin
Houlahan,Chrissy,,,,Chrissy Houlahan,"Houlahan, Chrissy",Democrat,1967-06-05,F,rep,PA,6,,https://houlahan.house.gov,1727 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,,RepHoulahan,1052896620797460481,RepChrissyHoulahan,UCGydnnhsUZqFBscmcWcT-zQ,,,H001085,,N00040949,,H8PA06087,,412810,178893,Chrissy Houlahan,,21934,Chrissy Houlahan
Hoyer,Steny,H.,,,Steny H. Hoyer,"Hoyer, Steny H.",Democrat,1939-06-14,M,rep,MD,5,,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,RepStenyHoyer,22012091,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,,H000874,566,N00001821,,H2MD05155,1919,400189,26890,Steny Hoyer,,14873,Steny Hoyer
Hoyle,Valerie,Anne,,,Val T. Hoyle,"Hoyle, Valerie Anne",Democrat,1964-02-14,F,rep,OR,4,,https://hoyle.house.gov,1620 Longworth House Office Building Washington DC 20515-3704,202-225-6416,,,repvalhoyle,1612865196489412608,repvalhoyle,,,,H001094,,N00049734,,H2OR04095,,456932,116336,Val Hoyle,,,Val Hoyle
Hudson,Richard,,,,Richard Hudson,"Hudson, Richard",Republican,1971-11-04,M,rep,NC,9,,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3309,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,935033864,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,,H001067,2140,N00033630,,H2NC08185,79622,412550,136448,Richard Hudson,,21346,Richard Hudson (American politician)
Huffman,Jared,,,,Jared Huffman,"Huffman, Jared",Democrat,1964-02-18,M,rep,CA,2,,https://huffman.house.gov,2330 Rayburn House Office Building Washington DC 20515-0502,202-225-5161,,http://huffman.house.gov/rss.xml,RepHuffman,1071102246,RepHuffman,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,,H001068,2101,N00033030,,H2CA06259,622431,412511,59849,Jared Huffman,,21303,Jared Huffman
Huizenga,Bill,,,,Bill Huizenga,"Huizenga, Bill",Republican,1969-01-31,M,rep,MI,4,,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,233949261,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,,H001058,2028,N00030673,,H0MI02094,1033765,412437,38351,Bill Huizenga,,21142,Bill Huizenga
Hunt,Wesley,Parish,,,Wesley Hunt,"Hunt, Wesley Parish",Republican,1981-11-13,M,rep,TX,38,,https://hunt.house.gov,1520 Longworth House Office Building Washington DC 20515-0001,202-225-5646,,,RepWesleyHunt,1602751001756311556,RepWesleyHunt,,,,H001095,,N00044362,,H0TX07170,,456946,188147,Wesley Hunt (Texas Congress),,,Wesley Hunt
Hurd,Jeff,Stephen,,,Jeff Hurd,"Hurd, Jeff Stephen",Republican,1979-08-15,M,rep,CO,3,,https://hurd.house.gov,1641 Longworth House Office Building Washington DC 20515-0603,202-225-4676,,,RepJeffHurd,,61571570223582,@RepJeffHurd03,,,H001100,,N00053367,,H4CO03357,,456982,217034,Jeff Hurd,,,Jeff Hurd
Husted,Jon,Allen,,,Jon Husted,"Husted, Jon Allen",Republican,1967-08-25,M,sen,OH,,3,https://www.husted.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-3353,,,,,,,,,H001104,,,S438,S6OH00304,,457032,45796,Jon Husted,,,Jon Husted
Hyde-Smith,Cindy,,,,Cindy Hyde-Smith,"Hyde-Smith, Cindy",Republican,1959-05-10,F,sen,MS,,2,https://www.hydesmith.senate.gov,528 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/contact-senator,,SenHydeSmith,983348251972816896,SenatorCindyHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,,H001079,,N00043298,S395,S8MS00261,113208,412743,20784,Cindy Hyde-Smith,,41707,Cindy Hyde-Smith
Issa,Darrell,E.,,,Darrell Issa,"Issa, Darrell E.",Republican,1953-11-01,M,rep,CA,48,,https://issa.house.gov,2108 Rayburn House Office Building Washington DC 20515-0548,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,63650107,congressmandarrellissa,,,,I000056,1640,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa
Ivey,Glenn,Frederick,,,Glenn Ivey,"Ivey, Glenn Frederick",Democrat,1961-02-27,M,rep,MD,4,,https://ivey.house.gov,1610 Longworth House Office Building Washington DC 20515-2004,202-225-8699,,,RepGlennIvey,1610111693836664834,RepGlennIvey,,,,I000058,,N00033749,,H2MD04315,,456905,166279,Glenn Ivey,,,Glenn Ivey
Jack,Brian,Timothy,,,Brian Jack,"Jack, Brian Timothy",Republican,1988-02-17,M,rep,GA,3,,https://jack.house.gov,1320 Longworth House Office Building Washington DC 20515-1003,202-225-5901,,,RepBrianJack,,RepBrianJack,,,,J000311,,N00055118,,H4GA03126,,456987,215141,Brian Jack,,,Brian Jack
Jackson,Ronny,Lynn,,,Ronny Jackson,"Jackson, Ronny Lynn",Republican,1967-05-04,M,rep,TX,13,,https://jackson.house.gov,125 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,,RepRonnyJackson,1341903465610686464,RepRonnyJackson,,,,J000304,,N00046055,,H0TX13228,,456847,188325,Ronny Jackson,,,Ronny Jackson
Jackson,Jonathan,Luther,,,Jonathan L. Jackson,"Jackson, Jonathan Luther",Democrat,1966-01-07,M,rep,IL,1,,https://jonathanjackson.house.gov,1632 Longworth House Office Building Washington DC 20515-1301,202-225-4372,,,,,repjackson,,,,J000309,,N00050105,,H2IL01349,,456899,204284,Jonathan Jackson (Illinois),,,Jonathan Jackson (Illinois politician)
Jacobs,Sara,,,,Sara Jacobs,"Jacobs, Sara",Democrat,1989-02-01,F,rep,CA,51,,https://sarajacobs.house.gov,2348 Rayburn House Office Building Washington DC 20515-0551,202-225-2040,,,RepSaraJacobs,1345103905869455361,RepSaraJacobs,,,,J000305,,N00042081,,H8CA49074,,456804,179414,Sara Jacobs,,,Sara Jacobs
James,John,Edwards,,,John James,"James, John Edwards",Republican,1981-06-08,M,rep,MI,10,,https://james.house.gov,1519 Longworth House Office Building Washington DC 20515-2210,202-225-4961,,,RepJames,,RepJohnJames,@RepJohnJames,,,J000307,,N00041550,,H2MI10150,,456907,181062,John James (Michigan),,,John James (Michigan politician)
Jayapal,Pramila,,,,Pramila Jayapal,"Jayapal, Pramila",Democrat,1965-09-21,F,rep,WA,7,,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,,RepJayapal,815733290955112448,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,@RepJayapal@mastodon.social,J000298,,N00038858,,H6WA07458,9267128,412730,153141,Pramila Jayapal,,21726,Pramila Jayapal
Jeffries,Hakeem,S.,,,Hakeem S. Jeffries,"Jeffries, Hakeem S.",Democrat,1970-08-04,M,rep,NY,8,,https://jeffries.house.gov,2267 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,467823431,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,,J000294,2149,N00033640,,H2NY10092,79612,412561,55285,Hakeem Jeffries,,21343,Hakeem Jeffries
Johnson,Henry,C.,Jr.,Hank,"Henry C. ""Hank"" Johnson, Jr.","Johnson, Henry C.",Democrat,1954-10-02,M,rep,GA,4,,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,24745957,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,,J000288,1843,N00027848,,H6GA04129,1020576,412199,68070,"Henry C. Johnson, Jr.",,20712,Hank Johnson
Johnson,Ron,,,,Ron Johnson,"Johnson, Ron",Republican,1955-04-08,M,sen,WI,,3,https://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,233737858,senronjohnson,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,,J000293,2086,N00032546,S345,S0WI00197,62835,412496,126217,Ron Johnson (Wisconsin),,41111,Ron Johnson
Johnson,Mike,,,,Mike Johnson,"Johnson, Mike",Republican,1972-01-30,M,rep,LA,4,,https://mikejohnson.house.gov,521 Cannon House Office Building Washington DC 20515-1804,202-225-2777,,,RepMikeJohnson,827279765287559171,RepMikeJohnson,,UCzqBEpeIaDEfvAtsA53Fx2Q,,J000299,,N00039106,,H6LA04138,106095,412706,156097,Mike Johnson (Louisiana),,21727,Mike Johnson
Johnson,Dusty,,,,Dusty Johnson,"Johnson, Dusty",Republican,1976-09-30,M,rep,SD,0,,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,1074782372594413569,,,,,J000301,,N00040559,,H8SD01055,,412816,48307,Dusty Johnson,,21935,Dusty Johnson
Johnson,Julie,Elizabeth,,,Julie Johnson,"Johnson, Julie Elizabeth",Democrat,1966-05-02,F,rep,TX,32,,https://juliejohnson.house.gov,221 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepJulieJohnson,,61569064997067,,,,J000310,,N00052806,,H4TX32089,,457024,177532,Julie Johnson,,,Julie Johnson (politician)
Jordan,Jim,,,,Jim Jordan,"Jordan, Jim",Republican,1964-02-17,M,rep,OH,4,,https://jordan.house.gov,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,18166778,repjimjordan,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,,J000289,1868,N00027894,,H6OH04082,1022879,412226,8158,Jim Jordan (Ohio),,20738,Jim Jordan
Joyce,David,P.,,,David P. Joyce,"Joyce, David P.",Republican,1957-03-17,M,rep,OH,14,,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,976969338,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,,J000295,2154,N00035007,,H2OH14064,68561,412566,143052,David Joyce,,21353,David Joyce (politician)
Joyce,John,,,,John Joyce,"Joyce, John",Republican,1957-02-08,M,rep,PA,13,,https://johnjoyce.house.gov,2102 Rayburn House Office Building Washington DC 20515-3813,202-225-2431,,,RepJohnJoyce,1082311988926124036,,,,,J000302,,N00043242,,H8PA13125,,412812,178911,John Joyce (Pennsylvania),,21936,John Joyce (American politician)
Justice,Jim,Conley,II,,James C. Justice,"Justice, Jim Conley",Republican,1951-04-27,M,sen,WV,,1,https://www.justice.senate.gov,509 Hart Senate Office Building Washington DC 20510,202-224-3954,,,,,100044187231175,,,,J000312,,N00053062,S437,S4WV00332,,456969,,,,,Jim Justice
Kaine,Timothy,,,Tim,Tim Kaine,"Kaine, Timothy",Democrat,1958-02-26,M,sen,VA,,1,https://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,,K000384,2176,N00033177,S362,S2VA00142,49219,412582,50772,Tim Kaine,,41305,Tim Kaine
Kamlager-Dove,Sydney,Kai,,,Sydney Kamlager-Dove,"Kamlager-Dove, Sydney Kai",Democrat,1972-07-20,F,rep,CA,37,,https://kamlager-dove.house.gov,144 Cannon House Office Building Washington DC 20515-0537,202-225-7084,,,RepKamlagerDove,,RepKamlagerDove,,,,K000400,,N00049460,,H2CA37304,,456884,178079,Sydney Kamlager-Dove,,,Sydney Kamlager-Dove
Kaptur,Marcy,,,,Marcy Kaptur,"Kaptur, Marcy",Democrat,1946-06-17,F,rep,OH,9,,https://kaptur.house.gov,2314 Rayburn House Office Building Washington DC 20515-3509,202-225-4146,,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,581141508,RepresentativeMarcyKaptur,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,,K000009,616,N00003522,,H2OH09031,1458,400211,27016,Marcy Kaptur,,15029,Marcy Kaptur
Kean,Thomas,Howard,Jr.,,"Thomas H. Kean, Jr.","Kean, Thomas Howard",Republican,1968-09-05,M,rep,NJ,7,,https://kean.house.gov,251 Cannon House Office Building Washington DC 20515-3007,202-225-5361,,,CongressmanKean,1607422757670641665,CongressmanKean,,,,K000398,,N00027502,,H0NJ07261,,456917,43250,Thomas Kean Jr.,,,Thomas Kean Jr.
Keating,William,R.,,,William R. Keating,"Keating, William R.",Democrat,1952-09-06,M,rep,MA,9,,https://keating.house.gov,2372 Rayburn House Office Building Washington DC 20515-2109,202-225-3111,,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,232992031,Congressman.Keating,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,,K000375,2025,N00031933,,H0MA10082,61856,412435,4743,Bill Keating,,21140,Bill Keating
Kelly,Mike,,,,Mike Kelly,"Kelly, Mike",Republican,1948-05-10,M,rep,PA,16,,https://kelly.house.gov,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,935368364,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,,K000376,2051,N00031647,,H0PA03271,62696,412465,119463,Mike Kelly,,21167,Mike Kelly (Pennsylvania politician)
Kelly,Robin,L.,,,Robin L. Kelly,"Kelly, Robin L.",Democrat,1956-04-30,F,rep,IL,2,,https://robinkelly.house.gov,2329 Rayburn House Office Building Washington DC 20515-1302,202-225-0773,,http://robinkelly.house.gov/rss.xml,RepRobinKelly,1339931490,reprobinkelly,,UCLhcNPX2nNQLNzwKW0nEykg,,K000385,2190,N00035215,,H2IL02172,70399,412595,33384,Robin Kelly,,21371,Robin Kelly
Kelly,Trent,,,,Trent Kelly,"Kelly, Trent",Republican,1966-03-01,M,rep,MS,1,,https://trentkelly.house.gov,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,,,RepTrentKelly,3317799825,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,,K000388,2294,N00037003,,H6MS01131,97322,412673,156389,Trent Kelly,,21561,Trent Kelly
Kelly,Mark,,,,Mark Kelly,"Kelly, Mark",Democrat,1964-02-21,M,sen,AZ,,3,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,1324926274888888320,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,,456794,190594,Mark Kelly,,,Mark Kelly
Kennedy,John,Neely,,,John Kennedy,"Kennedy, John Neely",Republican,1951-11-21,M,sen,LA,,3,https://www.kennedy.senate.gov/public,437 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/public/email-me,,SenJohnKennedy,816683274076614656,JohnKennedyLouisiana,UCDgjkA5Y_npoxeUiSW18JZQ,,,K000393,,N00026823,S389,S4LA00065,1011723,412679,35496,John Neely Kennedy,,41703,John Kennedy (Louisiana politician)
Kennedy,Timothy,,,,Timothy M. Kennedy,"Kennedy, Timothy",Democrat,1976-10-20,M,rep,NY,26,,https://kennedy.house.gov,423 Cannon House Office Building Washington DC 20515-3226,202-225-3306,,,reptimkennedy,,reptimkennedy,@reptimkennedy,,,K000402,,N00054366,,H4NY26078,134035,456957,91670,Timothy M. Kennedy,,,Tim Kennedy (politician)
